Route ID;Step ID;Town A;Town B;Distance;Driver name
231725;10;BESSE;CLAVANS EN HAUT OISANS;3.919;Andrea SANTOS
50666;22;CHARLAS;VILLEMUR;11.236;Daniel MARTIN
211101;16;ASCOU;NOHEDES;28.876;Eva WILSON
28704;1;PREMANON;ERVILLERS;476.366;Elena DAVIES
119898;28;SILLEY AMANCEY;TREPOT;15.396;Mariya RAMOS
216380;13;HIRSON;PAPLEUX;18.115;Elena SCHMID
275376;18;CHAMPROUGIER;COURTES;56.124;Alexander FERREIRA
41912;16;ST MARTIN DU VAR;ST BLAISE;2.554;Irina SANCHEZ
296152;3;AMBILLY;FORT DU PLASNE;51.01;Marta TAYLOR
25200;14;ROTTIER;ST ANDRE DE ROSANS;15.2;Jan GONZALEZ
132665;23;MONTOT;BOUGEY;84.277;Christian VARGA
40071;15;CERAN;OMS;216.775;Vladymyr SIMON
78444;10;LA RICAMARIE;SORBIERS;11.934;Karin MUÑOZ
285961;16;SULNIAC;ERCE PRES LIFFRE;102.209;Tomasz EVANS
60794;9;LA TOUR EN JAREZ;STE JULIETTE SUR VIAUR;205.875;Sergey MORENO
47315;15;ARPENANS;FAVERGES SEYTHENEX;211.203;Elena TAYLOR
197215;41;LE CHAMP PRES FROGES;LE HAUT BREDA;12.87;Klaus ROMERO
193389;27;CHALLAIN LA POTHERIE;JUIGNE DES MOUTIERS;12.366;Klaus RODRIGUEZ
74596;6;OPPY;TILLOY LES MOFFLAINES;9.165;Juan MARIN
136644;23;SERGEAC;ST GEYRAC;18.477;Piotr COSTA
293803;30;OGNOLLES;LA NEUVILLE EN BEINE;17.453;Yvan JOHNSON
234275;9;BAYONVILLE;VILLERS DEVANT DUN;7.227;Christian WOLF
24098;24;LAROQUE D OLMES;MONTSERON;45.609;Elena PETROVA
3573;13;LA BEZOLE;ST AMANS;27.899;Anastasiya WAGNER
197881;6;PLAISIA;MONNETAY;12.175;Paul DAVIES
119375;1;MEIGNEUX;SOGNOLLES EN MONTOIS;4.165;Andrey FERRARI
231928;19;CHATEAUNEUF SUR ISERE;BOURG DE PEAGE;7.751;Monika SOKOLOVA
87448;15;CREPAND;RACINES;60.114;Elena MARTIN
149015;6;EQUILLY;LE MESNIL GILBERT;26.832;Juan MARTINEZ
64413;32;MAISONCELLES;HUILLIECOURT;3.052;Ekaterina IVANOVA
140604;3;LE GUA;ANNEPONT;30.742;Martin RODRIGUEZ
69551;14;ROCHE ST SECRET BECONNE;SAUZET;21.131;Jean PETROV
154208;12;BON ENCONTRE;SOMBRUN;97.93;Robert ROMERO
253483;1;CAZEAUX DE LARBOUST;COURET;40.142;Richard RAMOS
237270;4;LACHAPELLE;ROUMAGNE;8.67;Ekaterina PEREIRA
242316;9;LE PARC;TIREPIED SUR SEE;4.197;Manfred RUIZ
259083;13;LES BREVIAIRES;LE PERRAY EN YVELINES;3.425;Rosa MUÑOZ
71643;3;LA CHAPELLE DES FOUGERETZ;ST AUBIN DES LANDES;34.489;Monika COSTA
189931;3;ANDERNY;PUXE;21.618;Barbara ROBERTS
56777;28;BUIS LES BARONNIES;GIGNAC;43.705;Hans JOHANSSON
262671;21;BOULIGNEUX;MARBOZ;40.634;Vera TORRES
158873;17;USSEL;NADILLAC;3.358;Anna BECKER
147110;7;ST FERREOL D AUROURE;ST DENIS SUR COISE;31.388;Natalya WILSON
212811;24;SCHNERSHEIM;GOUGENHEIM;4.963;Rosa MARIN
138907;25;TANINGES;VOUGY;11.572;Paul MAGOMEDOV
285056;34;ST JEAN DE CORNIES;ST DREZERY;2.726;Andrey MOROZOVA
117463;19;GRANZAY GRIPT;NANTEUIL;33.292;Laura SMIRNOV
202181;28;MARONCOURT;VELOTTE ET TATIGNECOURT;1.642;Ekaterina SHEVCHENKO
198971;17;CHAUX DU DOMBIEF;SERGENON;46.925;Juan BONDARENKO
201789;28;VALENCAY;FONTGUENAND;5.447;Tatiana WILSON
125866;30;ST AGNAN;DUN LES PLACES;6.558;Aleksandra SCHNEIDER
149658;15;BOISSY MAUVOISIN;HECOURT;11.421;Nykolai KUZNETSOV
154097;22;PALLADUC;GREZOLLES;24.201;Dmitriy GARCIA
187495;19;LE THOU;LAGORD;19.961;Maria RAMOS
20129;6;ST JUST;MARZAN;38.043;Manfred FERRARI
259730;8;HAUMONT PRES SAMOGNEUX;AMEL SUR L ETANG;20.307;Petra RICHTER
290798;14;ESNES EN ARGONNE;MONTZEVILLE;2.492;Piotr RUSSO
214034;21;LIMENDOUS;ARAMITS;46.864;Christian TÓTH
295821;18;TRIZAY LES BONNEVAL;LOUVILLE LA CHENARD;37.04;Alexander ROBERTS
145365;11;ST MARD DE RENO;ST OUEN SUR ITON;25.273;Giovanni WILLIAMS
52428;6;BIOUSSAC;LIMALONGES;13.977;Elisabeth SCHMIDT
6325;13;ST MEDARD NICOURBY;MANHAC;67.358;Claude FERRARI
54719;19;VILLASAVARY;LES ILHES;31.038;Monika SIMON
206516;2;ESPES UNDUREIN;GAILLERES;84.768;Yvan KOVÁCS
158272;19;CONDE SUR SEULLES;ST BRIAC SUR MER;127.765;Petra VARGA
77019;8;AMBLANS ET VELOTTE;GENEVREUILLE;3.019;Valentyna PETROVA
92980;9;CHALLUY;SERMOISE SUR LOIRE;3.28;Manfred POPOVA
37747;5;NEYDENS;MOTZ;29.916;Marina SMIRNOVA
276658;34;BEAUVOIR EN ROYANS;ECHEVIS;10.713;Lyubov ROBERTS
94293;11;VALOUSE;TEYSSIERES;3.841;Nykolai NAGY
187480;1;DINARD;CHAMONIX MONT BLANC;741.346;Andrea GUTIERREZ
63527;27;MONTCLARD;BLANZAC;27.102;Tatyana JONES
236355;2;COX;ARDIZAS;5.4;Marina ROMERO
56040;14;SABLE SUR SARTHE;TERRANJOU;64.289;Ana SANTOS
233588;2;LES ROUSSES;LONGCHAUMOIS;9.059;Antonio BRAUN
272454;11;BRETAGNE DE MARSAN;BASCONS;3.307;Monika PEREIRA
192117;20;CARTELEGUE;MARTIGNAS SUR JALLE;42.195;Peter MORENO
79407;4;GRENOBLE;ST NAZAIRE LES EYMES;13.334;Josef JONES
93688;11;CHARTRIER FERRIERE;ST MARTIAL ENTRAYGUES;42.698;Ekaterina PETROV
283650;6;RUSSANGE;TIERCELET;5.424;Marie DAVIES
261343;14;LE SOULIE;ODARS;88.527;Laura SCHNEIDER
192782;12;HULTEHOUSE;SCHWENHEIM;10.825;Mariya ZIMMERMANN
136935;3;MOULINET;SEYNE LES ALPES;92.746;Andrea GUTIERREZ
109550;3;CHAREZIER;BARESIA SUR L AIN;8.22;Nykolai JOHNSON
101398;26;MAISONS;PORT EN BESSIN HUPPAIN;2.96;Svetlana RUSSO
170097;16;VERCOIRAN;BESIGNAN;3.716;Tatyana PETROVA
259833;8;LES DESERTS;LE NOYER;5.514;Igor THOMAS
236737;8;ST ABIT;BENEJACQ;9.074;Alexander JIMENEZ
222564;5;FIGANIERES;MONTFERRAT;7.857;Francesco ROSSI
271771;8;VILLIE MORGON;LANTIGNIE;4.122;Vladimir POPOVA
227455;23;CONTALMAISON;TOUTENCOURT;19.47;Andrey GARCIA
160463;1;ST GERVAIS LES BAINS;DOMANCY;8.215;Marina RAMOS
192882;4;LE PIAN SUR GARONNE;ST LAURENT DU BOIS;9.023;Nykolai SCHULZ
299945;20;ST MARTIN CURTON;GISCOS;13.176;Werner ALVAREZ
238900;23;ST PIERRE DE BUZET;NOMDIEU;25.451;Vasylyi RUIZ
79383;17;VILLELONGUE D AUDE;COUTENS;21.934;Daniel GONZALEZ
265301;27;VANNOZ;CHAMPAGNOLE;3.337;Thomas GUTIERREZ
102114;12;ANHIERS;MONTIGNY EN OSTREVENT;4.382;David KUZNETSOVA
57239;21;DIOU;CHERY;7.986;Andreas KUZNETSOVA
117180;10;ST PIERRE DE CHARTREUSE;CHAGNON;99.723;Daniel SMIRNOV
67249;11;ITZAC;VAREN;12.322;Maria NOVIKOVA
16404;17;AUTRY;GESNES EN ARGONNE;16.864;Tatyana SMIRNOV
146219;13;COMMENCHON;OFFOY;17.34;Eva MEIER
273104;10;STE MAXIME;ROQUEBRUNE SUR ARGENS;8.665;Tomasz TORRES
42124;39;ST PIERRE DE BELLEVILLE;ST CREPIN;86.388;Peter SANCHEZ
77392;16;ST AVIT;EYSINES;67.86;Alina SOKOLOVA
52754;6;VAL DE CHAISE;ST FRANCOIS DE SALES;25.671;Elisabeth MEYER
132416;7;LABESSERETTE;TEISSIERES DE CORNET;27.695;Jan RUSSO
118048;11;BREUIL LE SEC;JOUY LE MOUTIER;51.195;Nykolai KUZNETSOV
207917;10;HAUT VALROMEY;CHAMPDOR CORCELLES;7.973;Vladimir KOVALENKO
249125;11;JAS;MONTROTTIER;12.897;Maria KOCH
237449;18;CONDAL;VAL D EPY;12.174;Monika ALONSO
89531;5;LES BELLEVILLE;STE AGNES;45.121;Manfred RUIZ
30822;3;VILLERS SEMEUSE;OMONT;16.416;Martin JOHANSSON
207295;26;BEAUREPAIRE EN BRESSE;PLOTTES;41.593;David POPOVA
221157;8;LIMEUX;MERELESSART;5.788;Mária JENSEN
46610;14;MONTREAL LES SOURCES;LUC EN DIOIS;26.282;Andrei PAVLOVA
5303;33;LIEBENSWILLER;MUESPACH LE HAUT;5.4;John SHEVCHENKO
267588;19;LA REORTHE;ST JUIRE CHAMPGILLON;3.986;Mikhail KLEIN
23766;4;POULANGY;NEUILLY SUR SUIZE;9.589;Andreas WILSON
213996;21;BRILLECOURT;MAGNICOURT;2.225;Antonio MILLER
4842;29;ESTIVAREILLES;THESEE;140.39;Michael KUZNETSOV
203618;20;PALLUAU;TOUVOIS;12.57;Alexander BAUER
110627;16;ARDOIX;ST CLAIR;10.417;Marie SCHMIDT
265897;6;CAMBRON;MOYENNEVILLE;3.734;Vasylyi PEREIRA
242411;10;ST MAURICE EN TRIEVES;ESTABLET;33.358;Jan SANTOS
193340;22;RIEZ;MONTAGNAC MONTPEZAT;6.915;David NAGY
215619;23;MONTMELAS ST SORLIN;CHAMBOST ALLIERES;7.063;Martin FERRARI
176645;1;MONTREVEL;DOISSIN;3.222;Daniel ZIMMERMANN
259042;18;CRANCEY;COIZARD JOCHES;38.364;Marina SZABÓ
133326;18;BESSUEJOULS;GRANDVALS;35.176;Valentina GUTIERREZ
130487;22;NONVILLE;JUVANCOURT;152.453;Andreas MORENO
179583;2;ST PLANCHERS;LES CRESNAYS;31.679;Ivan KRAVCHENKO
36345;16;LYON;LYON;1.235;Elisabeth NOWAK
135767;10;BREUIL BARRET;ANTIGNY;8.047;Paul NIELSEN
230308;7;VIGNES LA COTE;ORBIGNY AU MONT;44.475;Andrey ROSSI
234078;11;EPOTHEMONT;LOISEY;61.409;Anton RAMOS
230517;33;CHAMPAGNIER;LE CHALON;49.898;Mária POPOV
14954;20;NOYANT VILLAGES;VILLAINES SOUS MALICORNE;30.237;Olga ALVAREZ
150952;26;ST PAIR;CORMELLES LE ROYAL;10.399;Tatiana GOMEZ
106315;16;MENIL HUBERT EN EXMES;CHAUMONT;9.013;Laura WAGNER
56975;14;LUSANGER;ERCE EN LAMEE;15.748;Thomas NOVIKOVA
191230;19;GUEUGNON;VENDENESSE SUR ARROUX;4.399;Wolfgang GOMEZ
192945;26;PERREX;FARGES LES MACON;29.964;Evgeniy RICHTER
242902;13;LES BILLANGES;ST CHRISTOPHE;28.365;Vladymyr WEBER
216990;8;RECOUVRANCE;MANSPACH;9.706;Manfred DAVIES
145000;2;ST SIGISMOND;BLAIN;149.091;Roman THOMAS
132270;22;ST JUNIEN LES COMBES;SAIRES;113.153;Martin SOKOLOVA
157522;8;CHATTANCOURT;OSCHES;19.01;Mária SCHMIDT
72856;7;BAZAS;GAJAC;6.193;Marina GOMEZ
262973;15;VIDELLES;EGLY;19.105;Tatyana NAVARRO
172768;2;TALUYERS;ST ROMAIN EN GIER;7.988;Antonio GARCIA
252902;22;CEPET;AUCAMVILLE;17.763;Manfred FERNANDEZ
14195;3;MONTBENOIT;HOUTAUD;14.844;Anne PETROVA
81220;6;MONT ST JEAN;LE CHAMP DE LA PIERRE;40.689;Michael SHEVCHENKO
177157;33;BEAUPREAU EN MAUGES;MAUGES SUR LOIRE;16.163;Maryia NOVIKOVA
85040;10;ROCLES;JOANNAS;3.088;Aleksandr MORENO
158398;18;RAVILLE;HELSTROFF;6.901;Barbara ROBERTS
16984;3;MENTHONNEX EN BORNES;CHAUMONT;18.264;Igor KOVÁCS
180013;23;LAVARE;PREVELLES;17.321;Thomas POPOVA
85523;9;ROQUEFORT LA BEDOULE;GEMENOS;5.369;Giuseppe RODRIGUEZ
111406;9;ABONCOURT SUR SEILLE;ERSTROFF;35.597;Klaus KARLSSON
193730;16;BERRE L ETANG;GRANS;15.417;Karin SCHMIDT
66989;9;LA MARNE;BEAULIEU SOUS LA ROCHE;34.617;Daniel PEREZ
117666;10;LE MAS D AGENAIS;AGEN;40.344;Ana NOWAK
105339;5;ABBENANS;UZELLE;3.459;Wolfgang MOROZOVA
194595;20;LA CHAPELLE BOUEXIC;GUIGNEN;4.801;Valentina THOMAS
184939;22;ARRONVILLE;RONQUEROLLES;7.274;Angela POPOVA
156024;9;MAISONS DU BOIS LIEVREMONT;LA CLUSE ET MIJOUX;12.518;Mikhail ALONSO
297594;14;BEAULIEU SOUS PARTHENAY;QUINCAY;32.797;Anton NIELSEN
42797;20;STE HELENE;LANDREVARZEC;78.265;Pavel KARLSSON
204958;10;BERTONCOURT;GRIVY LOISY;21.335;Monika MÜLLER
4077;11;STE COLOMBE;NEUVICQ;8.928;Maksim MOROZOVA
166204;3;LOMPNAS;AMBLEON;8.74;Roman GONZALEZ
99382;5;ORIN;OLORON STE MARIE;6.914;Wolfgang KOCH
217051;3;ST FROULT;ST AGNANT;9.804;David KLEIN
264732;31;FORGES DE LANOUEE;ROHAN;14.917;Eva PETROV
200012;24;AREN;PRECHACQ NAVARRENX;3.954;Alina VASILEVA
91961;11;LUNEL VIEL;LANGLADE;19.346;Mario IVANOVA
276893;10;ALBEFEUILLE LAGARDE;LABASTIDE DU TEMPLE;6.786;Michel SIMON
83179;25;VILLARODIN BOURGET;PLANAY;22.72;Brigitte WAGNER
196637;36;LES PLANS;ST HILAIRE DE BRETHMAS;8.934;Anastasiya FERNANDEZ
182535;18;ST PIERRE DU JONQUET;SANNERVILLE;6.457;Hans WILLIAMS
246730;16;MONTJEAN;BUXEROLLES;61.814;Ekaterina SMIRNOVA
164334;25;ST GENIEZ D OLT ET D AUBRAC;POMAYROLS;4.674;Vera POPOV
54222;17;MONTREUIL JUIGNE;FENEU;4.981;Mariya PAVLOVA
231849;5;FONCINE LE BAS;LES PLANCHES EN MONTAGNE;4.175;Nadezhda MORENO
17441;17;L ECAILLE;TRESLON;33.41;Valentina ROBERTS
105708;10;VESCLES;MARBOZ;28.285;Ekaterina NAGY
87751;23;ST MICHEL DE DOUBLE;MASLEON;126.401;Nykolai ROMERO
218405;2;LE PORT;CAMBON ET SALVERGUES;150.383;Werner NOVIKOVA
163410;17;GENERAC;ST YZANS DE MEDOC;26.009;Aleksey PEREIRA
279336;33;LA ROCHETTE;ASCROS;10.857;Elisabeth PEREIRA
82462;24;SALON;ROMEGOUX;154.116;Mikhail HOFFMANN
149650;8;MORSANG SUR ORGE;BRY SUR MARNE;23.885;Svetlana FERNANDEZ
119648;17;MARANVILLE;VIGNORY;22.847;Tatiana KRAVCHENKO
32652;26;MOULON;GIVRAINES;21.628;Mikhail BRAUN
103852;26;BESSUEJOULS;MONTREDON;44.39;Olha BRAUN
36226;15;VILLENEUVE LA RIVIERE;MAURY;19.501;Andrey MUÑOZ
119907;20;ST LOUP DE BUFFIGNY;BELLENGREVILLE;239.102;Darya HOFFMANN
291466;1;GRANVILLE;FREHEL;61.265;Vasylyi MOROZOVA
160112;14;LESTELLE DE ST MARTORY;FIGAROL;3.683;Marta MARTIN
132292;13;TREVIEN;LE SEGUR;4.625;Michael RUSSO
171542;8;BIRAC SUR TREC;BEAUMONTOIS EN PERIGORD;48.039;Lyubov FERNANDEZ
55600;7;VILLEMUS;ORAISON;18.149;Svetlana SOKOLOVA
298147;3;ST SUPPLET;SOMME TOURBE;83.684;Daniel WOLF
132466;7;ROCLES;SABLIERES;28.28;Marie BAUER
110837;2;ST JEAN SOLEYMIEUX;LAVIEU;5.004;Andrea SMIRNOV
215677;13;ECLANCE;AMANCE;11.778;Paul MÜLLER
289942;11;NANTILLE;ST MARTIAL SUR NE;32.755;Mikhail NIELSEN
80631;31;SEMUR EN AUXOIS;ST EUPHRONE;4.647;Hans MUÑOZ
264575;17;L HONOR DE COS;PUYCORNET;5.077;Natalya MORENO
171613;19;NEUNG SUR BEUVRON;ST DIZIER LES DOMAINES;136.165;Anna HUBER
56622;13;ALBIGNAC;STE FORTUNADE;9.442;Juan NOWAK
98464;1;WERVICQ SUD;COMINES;2.751;Tatiana HERNANDEZ
194904;1;MONTFERRAT;CHATEAUDOUBLE;3.716;Christine JOHANSSON
264105;1;HAZEBROUCK;VIEUX BERQUIN;6.769;Claude RODRIGUEZ
205710;8;MONLONG;TAJAN;2.256;Eva NIELSEN
48949;13;CURNIER;CHAMARET;28.514;Petra SHEVCHENKO
174170;6;FARGES;LA GRAVE;126.764;Denis SZABÓ
73210;13;FRESSINES;CHERVEUX;11.49;Jan MARTIN
165686;1;ST OMER EN CHAUSSEE;NIVILLERS;15.011;Jan FERREIRA
245190;14;VALDAHON;MONTFLOVIN;20.551;Juan KLEIN
119121;6;PINON;ETOUVELLES;9.321;Svetlana SANCHEZ
95861;35;ST BONNET LAVAL;ALLENC;29.153;Elena PEREIRA
6528;22;LA BARTHE DE NESTE;BOURG DE BIGORRE;10.251;Mária SCHÄFER
106901;8;CORNILLE;ST JEAN SUR VILAINE;4.737;Christian MOROZOVA
271672;26;LA LONGINE;GIRECOURT SUR DURBION;38.891;Ekaterina MOROZOVA
285748;30;LIMEYRAT;AJAT;3.921;Maria VARGA
217838;10;ST GENIS DE SAINTONGE;ST QUANTIN DE RANCANNE;6.414;Andrei MILLER
260388;8;LE THOU;FORGES;4.293;Klaus BONDARENKO
126;17;ARDES;PESSAT VILLENEUVE;58.439;Jean LOPEZ
163806;12;ABBEVILLE LES CONFLANS;CONFLANS EN JARNISY;3.592;Elisabeth ROSSI
175641;22;LIRONVILLE;GLATIGNY;44.142;Alexander KOVALENKO
124643;34;ST POIX;CUILLE;5.36;Rosa PETROVA
101138;15;CHAMBLES;ST MARCELLIN EN FOREZ;6.233;Giuseppe BRAUN
139306;14;AVY;SALLES D ANGLES;14.835;Michel KARLSSON
242539;14;POUYASTRUC;OLEAC DESSUS;12.04;Elena TAYLOR
31008;20;ETOILE ST CYRICE;LABOREL;5.48;Maryia FISCHER
40401;7;ST OUEN DES TOITS;ST MESMIN;149.749;Paul MOROZOVA
221274;17;RYES;ST AUBIN SUR MER;17.163;Josef BROWN
261009;11;VAL DE LIVENNE;MIRAMBEAU;10.849;Yuliya SCHÄFER
30105;36;VERNEUIL SUR INDRE;CHARNIZAY;13.776;Aleksandra POPOV
951;28;ST MARTIN DU TILLEUL;ST VAAST LA HOUGUE;141.459;Vladimir BRAUN
245566;11;LA FRESNAIS;ST BENOIT DES ONDES;3.447;Tatyana RODRIGUEZ
238538;3;MONTAGNY;ST MARCEL;4.313;Michel POPOV
83593;2;MILLY SUR BRADON;GERCOURT ET DRILLANCOURT;12.698;Monika MÜLLER
149617;8;ST GENIS POUILLY;LELEX;8.96;Aleksandr SMIRNOVA
91441;23;MELISEY;VILLE SUR ARCE;34.636;Dmitriy GARCIA
62288;29;ANCY LE FRANC;VILLY LE MARECHAL;46.252;Vladymyr ROMERO
89260;21;ST OMER;LEFFARD;10.724;Manfred SCHNEIDER
52880;24;MONTJOIE EN COUSERANS;GAJAN;4.139;Marina GONZALEZ
226666;20;ST JEAN CHAMBRE;MASSANES;104.847;Elena GARCIA
233781;6;ANCEAUMEVILLE;PISSY POVILLE;6.033;Ana SMITH
291747;3;SALAUNES;AVENSAN;10.977;Oksana POPOVA
238733;7;SONAC;BOZOULS;72.214;Vera FISCHER
181361;20;VILLENEUVE LES BEZIERS;COURSAN;20.247;Monika MAGOMEDOV
91796;23;MOTTEREAU;FRAZE;5.202;Andreas BONDARENKO
211413;17;VACHERAUVILLE;BROUENNES;33.344;Yuliya SCHNEIDER
173311;20;ARESCHES;MONTMARLON;4.166;Vera RAMOS
258507;14;SUARCE;TAGOLSHEIM;17.317;Hans KOVALENKO
196526;1;LA VIEUX RUE;PIERREVAL;4.946;Igor FERRARI
32531;6;ORCHES;CROUTELLE;37.899;Evgeniy NOVIKOVA
33948;1;TROCHERES;BELLENEUVE;3.205;Marina PETROV
200209;17;ARGENTAN;GACE;24.454;Marta COSTA
245656;12;STE RADEGONDE;FERRENSAC;5.71;Maria BROWN
289849;35;LA CHAPELLE SUR OREUSE;ONJON;73.255;Mariya JOHANSSON
137364;13;ESTOUBLON;MIRABEAU;15.542;Angela ANDERSSON
93155;5;SOUSSEY SUR BRIONNE;BOUSSEY;3.879;Serhei VASILEVA
224559;20;GRIEGES;AUDEUX;135.388;Klaus COSTA
66398;3;AUGAN;GRANDCHAMPS DES FONTAINES;78.435;Manfred VOLKOVA
259435;39;CHATEAU LARCHER;ST GENEST D AMBIERE;46.023;Ekaterina BONDARENKO
57666;12;ROUZIERS;NAUCELLES;24.118;Natalya MEIER
204963;7;ST CLEMENT DES LEVEES;AVON LES ROCHES;51.727;Thomas POPOV
122365;34;ST MARCEL;QUINCEY;37.574;Olha GUTIERREZ
274368;17;MAUVEZIN;CAPVERN LES BAINS;4.376;Igor KARLSSON
173607;9;VOUREY;ST BLAISE DU BUIS;7.162;Denis DIAZ
16006;7;ST OURS;AIX LES BAINS;8.935;Nadezhda KOVALENKO
229665;21;BALANZAC;NANCRAS;2.38;Svetlana TÓTH
112846;7;PORT DES BARQUES;ST FROULT;3.681;Elena DIAZ
263865;7;GIRMONT VAL D AJOL;SERVIGNEY;31.656;Aleksey WILLIAMS
123064;11;DURMIGNAT;LALIZOLLE;9.56;John DAVIES
158514;7;CARVES;ROUFFIGNAC ST CERNIN DE REILHAC;30.492;Giovanni SMIRNOV
73311;6;MAIXE;HARAUCOURT;6.019;Laura JOHNSON
52015;22;ST PARDOUX LE VIEUX;LA BOURBOULE;37.37;Mikhail SANTOS
43507;13;VIMENET;POMAYROLS;14.108;Claude MUÑOZ
294506;10;TREFFIEUX;ABBARETZ;6.858;Elena PAVLOVA
56771;6;POULIGNY ST PIERRE;MONTHOU SUR BIEVRE;88.248;Marta MARTINEZ
141691;21;BENAGUES;ALLIERES;20.458;Sandra COSTA
96914;25;LA FORCLAZ;GRAND COMBE DES BOIS;91.851;Peter KUZNETSOV
214847;7;LOZAY;ANGLIERS;36.133;Mária HANSEN
177145;16;BONVILLER;GRANDCHAMP;127.429;Paul PEREZ
237794;7;LE TREHOU;PLOUYE;30.341;Ekaterina GONZALEZ
230261;24;ESCOUSSANS;CROIGNON;16.69;Olga DIAZ
10443;17;LARZICOURT;DROUILLY;21.754;Valentina ZIMMERMANN
172312;20;ST AUBIN DE BLAYE;ETAULIERS;4.291;Maryia FISCHER
222555;4;LA CHAPELLE BLANCHE;LA BUISSIERE;8.153;Anne WAGNER
141941;2;LA DOREE;PONTMAIN;7.317;Juan GONZALEZ
6760;19;CROSVILLE SUR DOUVE;REIGNEVILLE BOCAGE;2.831;Roman MEYER
188274;22;NUAILLE SUR BOUTONNE;ANNEZAY;22.113;Francisco SANCHEZ
65977;18;DOMALAIN;CORNILLE;10.787;Irina SANCHEZ
958;18;PEYRIAC DE MER;PALAIRAC;27.904;Thomas NOVIKOVA
139595;15;LA RIVIERE;VOREPPE;12.521;Jean RODRIGUEZ
16502;15;BRIATEXTE;ARTHES;34.219;Juan NOVIKOVA
89705;5;ROUGON;LA PALUD SUR VERDON;5.295;Vera HERNANDEZ
133084;3;SARRAGEOIS;BREY ET MAISON DU BOIS;4.806;Alina FISCHER
192965;26;LAVERAET;MONPARDIAC;7.484;Marta JIMENEZ
125605;9;LE MAS D AZIL;GOUZENS;18.279;Giovanni JENSEN
94814;12;CHATEAUNEUF LA FORET;ST VAURY;57.248;Werner GONZALEZ
442;14;CORBIERES EN PROVENCE;MONTFURON;9.113;Tomasz GARCIA
133354;13;BUXIERES LES CLEFMONT;AULNOIS EN PERTHOIS;65.518;Mario THOMAS
192001;16;ALLINEUC;MAXENT;73.286;Andreas HERNANDEZ
62637;21;VILLEMEREUIL;VAUDES;7.973;John PAVLOVA
107886;21;LUMBIN;LA TERRASSE;2.762;Vladymyr SHEVCHENKO
49079;6;CANAPVILLE;AUVILLARS;13.978;Michel FERRARI
94671;2;LA CROIX VALMER;GASSIN;4.899;Barbara HERNANDEZ
146551;13;VERRIERES;BERD HUIS;4.988;Aleksandr NOWAK
140333;23;LA BAUSSAINE;LES CHAMPS GERAUX;13.94;Barbara SMIRNOV
161524;8;DARGIES;STE GENEVIEVE;40.476;Andrei WOLF
114185;18;LABLACHERE;JOYEUSE;2.893;Mario WILLIAMS
169328;22;LA ROCHE MOREY;PLANCHER LES MINES;77.114;Andrea GONZALEZ
565;3;JUJOLS;MONTGAILHARD;65.631;Lyubov TÓTH
208540;11;ETOURVY;TRONCHOY;13.762;Petra MARTINEZ
286395;10;JEANTES;LANDRECIES;43.669;Jan ROSSI
180047;18;COURTES;ST TRIVIER DE COURTES;3.44;Serhei JOHANSSON
51277;16;LA CRECHE;CHAURAY;5.766;Mariya THOMAS
236343;7;TREMOINS;PONT DU BOIS;63.3;Tomasz IVANOVA
135837;16;SAULZAIS LE POTIER;ST GEORGES DE POISIEUX;9.071;Elisabeth WAGNER
169552;2;VESCEMONT;SERVIGNEY;41.564;Elisabeth MEYER
172013;18;LE MONT ST MICHEL;HUISNES SUR MER;6.163;Ekaterina PETROV
107483;3;COUDEVILLE SUR MER;ST JEAN DES CHAMPS;7.106;Mariya PAVLOVA
103953;14;VIBRAC;SALON;94.546;Sandra JOHANSSON
93492;11;CHATEAUNEUF DU RHONE;MARLHES;91.609;Juan KUZNETSOV
253066;20;MEOLANS REVEL;FAUCON DE BARCELONNETTE;15.095;Francisco BAUER
254008;28;ST MARTIN DE SANZAY;TOURTENAY;7.0;Lyubov RICHTER
189126;15;BELLEYDOUX;POISY;42.957;Mario VARGA
72980;11;ST LAURENT BRETAGNE;LUSSAGNET LUSSON;6.693;Jose BRAUN
197707;14;CHENELETTE;LE CERGNE;15.443;Vera NOVIKOVA
136412;11;USCLAS D HERAULT;GALLARGUES LE MONTUEUX;60.749;Tomasz SCHULZ
23461;2;SAN GAVINO DI TENDA;URTACA;3.573;Eva ROSSI
168836;10;CERESTE;LA BASTIDE DES JOURDANS;7.742;Thomas WOLF
290474;19;VARENNES SUR AMANCE;MARCILLY EN BASSIGNY;4.884;Marie KLEIN
290440;29;CHAMPLIN;AUBENTON;9.79;Giovanni FERNANDEZ
42955;20;LES MAGES;ST JULIEN LES ROSIERS;7.258;Evgeniy ROMERO
211979;8;AURONS;SENAS;9.539;Alexander POPOV
212844;1;URRUGNE;GUETHARY;10.675;Ivan SCHMID
272079;7;LESCOUSSE;ENCAUSSE LES THERMES;63.187;Monika GOMEZ
124991;16;FOUGUEYROLLES;MONMARVES;37.917;Yuliya WOLF
258983;18;GEFOSSE FONTENAY;LA CAMBE;5.785;Klaus MEYER
89818;26;LA BRUFFIERE;REZE;33.125;Andrea ZIMMERMANN
8379;15;TRANCAULT;VILLENEUVE L ARCHEVEQUE;15.191;Patrick RODRIGUEZ
229299;7;ST GOAZEC;POULLAOUEN;23.649;Vera DIAZ
81558;8;VOHARIES;LA NEUVILLE HOUSSET;4.375;Francisco POPOV
58858;13;ALIX;LYON;23.037;Alexander HUBER
